id,sku,primary_barcode,brand_name,generic_name,strength,form,form_custom,manufacturer,therapeutic_category,purchase_unit,base_unit,units_per_purchase,prescription_required,controlled_schedule,tax_code_value,reorder_level,reorder_quantity,reorder_unit,is_active,created_at,updated_at,deleted_at
312,OND8-AMP,08964002556380,Ondenles  8mg Injection (IV/IM),Ondansetron HCl 8mg Injection (IV/IM),,INJECTION_AMPOULE,,Caaaway Pharmaceuticals,,BOX,INJECTION,5,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:07:14.748243+00,2026-05-31 12:07:14.748243+00,
316,ONS4-INJ,08964002060009,Onset 4mg Injection,Ondansetron HCl 4mg Injection,,INJECTION,,Pharmedic Laboratories,,BOX,INJECTION,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 12:14:36.979286+00,2026-05-31 12:14:51.986764+00,
313,ONS8-INJ,08964002060016,Onset 8mg Injection,Ondansetron HCl 8mg Injection,,INJECTION,,Pharmedic Laboratories,,BOX,INJECTION,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 12:08:38.527873+00,2026-05-31 12:09:47.804971+00,
42,ONSO45-SOL,08964002058310,Onset Oral Solution 25ml,Ondansetron Hydrochloride,4mg/5ml,ORAL_SOLUTION,,Pharmedic Laboratories,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 11:34:32.185233+00,2026-05-22 11:34:32.185233+00,
189,OPHH-ODP,08964001711179,Opht Hypertonic Saline,Sodium Chloride,,ORAL_DROPS,,Opht Pharma PVT Ltd,,BOX,DROP,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-23 10:56:13.638007+00,2026-05-23 10:56:13.638007+00,
294,ORAOLemon-SCH,,Oralif ORS (Lemon),Oral Rehydration Salt,,SACHET,,Alif Pharma,,BOX,SACHET,20,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 11:31:12.433752+00,2026-05-31 11:31:12.433752+00,
293,ORAO-SCH,,Oralif ORS (Orange),Oral Rehydration Salt,,SACHET,,Alif Pharma,,BOX,SACHET,20,f,NONE,EXEMPT,9,0,PURCHASE,t,2026-05-31 11:27:21.763067+00,2026-06-01 22:05:13.492401+00,
361,OSND-TAB,08961101540616,Osnated-D,Ossein Mineral Complex + Vitamin D,,TABLET,,AGP Limited,,BOX,TABLET,30,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-06-01 15:00:59.46239+00,2026-06-01 15:00:59.46239+00,
86,OTOE-EAR,08964001590286,Otosporin Ear Drops,Polymyxin B Sulphate + Neomycin Sulphate + Hydrocortisone Acetate,,EAR_DROPS,,GlaxoSmithKline Pakistan,,BOX,DROP,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 12:41:17.304575+00,2026-05-22 12:41:17.304575+00,
95,OVES-OTH,,Ovel Suppositories Infants/Adult,Vitamin E + Glycerine,,OTHER,,Amfahh Pharma (Pvt. Ltd.),,BOX,GUM,12,f,NONE,EXEMPT,12,0,PURCHASE,t,2026-05-22 13:40:18.526187+00,2026-06-01 16:08:55.507121+00,
251,OXA4400-TAB,08961101692261,Oxaquin 400mg,Moxifloxacin 400mg,400mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,5,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 09:48:25.161211+00,2026-05-31 09:48:25.161211+00,
333,OXI2-INJ,08964001922438,Oxidil 250mg Injection (IM),Ceftriaxone Sodium 250mg Injection (IM),,INJECTION,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,INJECTION,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:57:12.935936+00,2026-05-31 12:57:12.935936+00,
348,PAE5-IVF,,PAEDS 500ML,PAEDS 500ML,,IV_FLUID,,,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 13:57:17.128235+00,2026-05-31 13:57:17.128235+00,
235,PBL500-TAB,08964002141036,PB-Lev 500mg,Levofloxacin,500mg,TABLET,,Briell Pharamaceuticals Pvt. Ltd.,,BOX,TABLET,10,f,NONE,EXEMPT,20,0,PURCHASE,t,2026-05-31 09:34:43.097603+00,2026-05-31 09:34:43.097603+00,
319,PKMI-IVF,,PKmol Infusion IV,Paracetamol Infusion IV,,INFUSION,,Bio-Labs (Private) Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:34:36.318731+00,2026-05-31 12:34:36.318731+00,
262,PANA-TAB,08964001480297,Panadol,Paracetamol,,TABLET,,Helix Pharma (Pvt.) Ltd,,BOX,TABLET,200,f,NONE,EXEMPT,50,0,PURCHASE,t,2026-05-31 10:01:46.909016+00,2026-06-01 14:14:15.067124+00,
203,PANC-DRP,08964001549840,Panadol Children's Drops,Paracetamol 30ml (Sugar Free),,DROPS,,Haleon Pakistan Limited,,BOX,DROP,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 08:07:39.570689+00,2026-05-31 08:07:39.570689+00,
204,PANC-SYR,08964001549833,Panadol Children's Liquid,Paracetamol 120ml,,SYRUP,,Haleon Pakistan Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 08:09:07.386218+00,2026-05-31 08:09:07.386218+00,
261,PANE50065-TAB,08964001480303,Panadol Extra 500mg/65mg,Paracetamol 500mg + Caffeine 65mg,500mg/65mg,TABLET,,Haleon Pakistan Limited,,BOX,TABLET,100,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-05-31 10:00:47.59553+00,2026-05-31 10:00:47.59553+00,
322,PAR1-INJ,,Parazactam + 1g Injection,Cefoperazone Sodium + Sulbactam Sodium 1g Injection,,INJECTION,,Bio-Labs (Private) Limited,,BOX,INJECTION,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:37:55.64358+00,2026-05-31 12:37:55.64358+00,
323,PAR2-INJ,,Parazactam + 2g Injection,Cefoperazone Sodium + Sulbactam Sodium 2g Injection,,INJECTION,,Bio-Labs (Private) Limited,,BOX,INJECTION,1,f,NONE,EXEMPT,4,0,PURCHASE,t,2026-05-31 12:39:11.892855+00,2026-05-31 12:39:11.892855+00,
208,PAXI-SUS,,Paxino,Paracetamol Suspension,,SUSPENSION,,Himaark Laboratories PVT Ltd,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 08:14:07.370789+00,2026-05-31 08:14:07.370789+00,
296,PEDLBanana-SOL,08964000345733,Peditral Liquid (Banana),Oral Rehydration Solution,,ORAL_SOLUTION,,The Searle Company Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-31 11:35:19.102453+00,2026-05-31 11:35:19.102453+00,
297,PEDLOrange-SOL,08964000345726,Peditral Liquid (Orange),Oral Rehydration Solution,,ORAL_SOLUTION,,The Searle Company Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-31 11:38:31.649829+00,2026-05-31 11:38:31.649829+00,
295,PEDL-SOL,08964000345757,Peditral Liquid (Regular),Oral Rehydration Solution,,ORAL_SOLUTION,,The Searle Company Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-31 11:33:48.508163+00,2026-05-31 11:33:48.508163+00,
307,PHLI-INJ,08961101531263,Phlogin Injection,Diclofenac Sodium Injection,,INJECTION,,Brookes Pharma Private Limited,,BOX,INJECTION,5,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 11:57:35.574575+00,2026-05-31 11:57:35.574575+00,
256,PIR44-TAB,08964001577522,Piriton 4mg,Chlorpheniramine Maleate 4mg,4mg,TABLET,,GlaxoSmithKline Pakistan Limited,,BOX,TABLET,1000,f,NONE,EXEMPT,100,0,PURCHASE,t,2026-05-31 09:54:37.359806+00,2026-06-01 14:13:27.916407+00,
273,PLAP37532-TAB,08961100275694,Plagesic-P 37.5mg+325mg,Tramadol HCl 37.5mg + Paracetamol 325mg,37.5mg+325mg,TABLET,,Platinum Pharmaceuticals,,BOX,TABLET,9,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 10:13:02.645896+00,2026-05-31 10:13:02.645896+00,
103,POLS-CRM,08964001590071,Polyfax Skin Ointment 20g,Polymyxin B Sulfate + Bacitracin Zinc,,CREAM,,GlaxoSmithKline Pakistan Limited,,BOX,TUBE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-22 14:10:53.075817+00,2026-05-22 14:10:53.075817+00,
120,POLF10003-TAB,08964001824534,Polymalt-F Chewable Tablets,Iron (III) Hydroxide Polymaltose Complex + Folic Acid,100mg+0.35mg,TABLET,,High-Q Pharmaceuticals,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 05:42:54.46713+00,2026-05-23 05:42:54.46713+00,
258,PONF500-TAB,,Ponstan Forte,Mefenamic Acid 500mg,500mg,TABLET,,Hoechst Pakistan,,BOX,TABLET,100,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-05-31 09:56:44.064935+00,2026-05-31 09:56:44.064935+00,
140,PRIN5-TAB,08964001570004,Primolut N,Norethisterone,5mg,TABLET,,OBS Pharma (Pvt.) Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 09:01:43.779077+00,2026-05-23 09:01:43.779077+00,
128,PRO0-CAP,08961101692179,Prostam 0.4mg Capsules,Tamsulosin HCl,,CAPSULE,,Highnoon Laboratories Ltd,,BOX,CAPSULE,28,f,NONE,EXEMPT,56,0,PURCHASE,t,2026-05-23 06:07:21.414329+00,2026-05-23 06:07:21.414329+00,
317,PRO3-AMP,08964001922582,Provas 300mg/2ml Injection,Paracetamol 300mg/2ml Injection,,INJECTION_AMPOULE,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,INJECTION,5,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 12:30:41.039338+00,2026-05-31 12:30:41.039338+00,
104,PROG-CRM,89640015141458,Provate-G Cream 15g,Betamethasone Dipropionate + Gentamicin Sulphate,,CREAM,,Saffron Pharmaceuticals (Pvt.) Ltd,,BOX,TUBE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 14:13:01.91513+00,2026-05-22 14:13:01.91513+00,
39,PULS-SYR,08961101620684,Pulmonol Syrup 120ml,Ammonium Chloride + Chlorpheniramine Maleate + Potassium Bicarbonate + Terpin Hydrate,,SYRUP,,CCL Pharmaceuticals,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-22 11:20:29.142669+00,2026-05-22 11:22:07.12754+00,
365,QUEP-CRM,08961100513888,QUENCH PLUS Cream,Silver Sulfadiazine and Sodium Hyaluronate Cream 1%/0.2% w/w,,CREAM,,Ferozsons Laboratories Limited,,BOX,TUBE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-06-01 15:44:38.969367+00,2026-06-01 15:44:38.969367+00,
